date,AAPL,MSFT,NVDA,AVGO,AMD,ADBE,CRM,CSCO,INTC,ORCL,QCOM,TXN
2023-08-17,1.0,,1.0,0.0,,1.0,1.0,1.0,0.0,1.0,,
2023-08-18,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,,1.0,,
2023-08-21,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
2023-08-22,0.0,,0.0,1.0,,,1.0,0.0,,,,
2023-08-23,0.0,0.0,0.0,1.0,,,1.0,1.0,,,,0.0
2023-08-24,1.0,,1.0,0.0,,,1.0,0.0,,,0.0,1.0
2023-08-25,0.0,0.0,0.0,,,0.0,0.0,1.0,,,0.0,1.0
2023-08-28,0.0,0.0,1.0,0.0,,,0.0,1.0,,,,0.0
2023-08-29,0.0,,1.0,0.0,,1.0,1.0,0.0,,,,0.0
2023-08-30,0.0,,0.0,1.0,,1.0,0.0,0.0,1.0,,,0.0
2023-08-31,1.0,,0.0,0.0,1.0,0.0,,1.0,0.0,,0.0,
2023-09-01,,,,1.0,0.0,1.0,0.0,1.0,0.0,,0.0,
2023-09-05,,0.0,,1.0,0.0,1.0,0.0,0.0,,,,
2023-09-06,,,,0.0,,0.0,,1.0,,,,
2023-09-07,,1.0,,0.0,,0.0,1.0,0.0,,1.0,,
2023-09-08,0.0,1.0,,1.0,,,1.0,0.0,0.0,1.0,1.0,
2023-09-11,0.0,1.0,,1.0,,1.0,0.0,,,0.0,0.0,0.0
2023-09-12,0.0,1.0,0.0,0.0,,1.0,0.0,0.0,,0.0,0.0,
2023-09-13,,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,
2023-09-14,0.0,1.0,1.0,0.0,,1.0,0.0,0.0,0.0,0.0,,
2023-09-15,0.0,0.0,1.0,0.0,,1.0,,,1.0,0.0,,
2023-09-18,,0.0,1.0,,,0.0,,,0.0,1.0,0.0,
2023-09-19,,0.0,1.0,1.0,,0.0,,,0.0,0.0,0.0,
2023-09-20,,0.0,1.0,1.0,,0.0,,,0.0,0.0,,
2023-09-21,,1.0,1.0,1.0,,1.0,,,,,,
2023-09-22,,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,,,0.0
2023-09-25,,0.0,0.0,,1.0,1.0,,1.0,,1.0,,
2023-09-26,,1.0,0.0,,1.0,0.0,,1.0,,1.0,1.0,1.0
2023-09-27,,1.0,,,1.0,1.0,,0.0,,1.0,0.0,1.0
2023-09-28,1.0,0.0,,,1.0,1.0,,0.0,1.0,0.0,1.0,0.0
2023-09-29,0.0,1.0,,,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
2023-10-02,0.0,1.0,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2023-10-03,0.0,0.0,,,0.0,1.0,1.0,1.0,,0.0,1.0,1.0
2023-10-04,,1.0,0.0,,1.0,0.0,0.0,1.0,,0.0,0.0,0.0
2023-10-05,,0.0,,,0.0,1.0,0.0,1.0,,0.0,0.0,0.0
2023-10-06,0.0,,0.0,,1.0,1.0,0.0,1.0,,1.0,0.0,
2023-10-09,,,,,0.0,1.0,1.0,0.0,,1.0,,
2023-10-10,0.0,,,,1.0,0.0,1.0,1.0,0.0,,1.0,0.0
2023-10-11,1.0,,,,0.0,0.0,1.0,1.0,,,0.0,
2023-10-12,1.0,,,,1.0,0.0,1.0,0.0,,1.0,,1.0
2023-10-13,1.0,,,0.0,0.0,,0.0,0.0,1.0,0.0,,0.0
2023-10-16,0.0,,,1.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0
2023-10-17,0.0,1.0,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,0.0
2023-10-18,,1.0,,1.0,0.0,0.0,,0.0,,0.0,0.0,1.0
2023-10-19,,1.0,0.0,0.0,1.0,,0.0,1.0,0.0,0.0,1.0,0.0
2023-10-20,,1.0,0.0,1.0,1.0,,,1.0,,1.0,0.0,1.0
2023-10-23,,1.0,0.0,1.0,0.0,,,1.0,1.0,0.0,,1.0
2023-10-24,0.0,0.0,0.0,1.0,,,,0.0,0.0,1.0,,0.0
2023-10-25,0.0,1.0,1.0,0.0,,,,1.0,1.0,1.0,,1.0
2023-10-26,0.0,0.0,1.0,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0
2023-10-27,1.0,0.0,1.0,1.0,,,,0.0,0.0,1.0,,1.0
2023-10-30,1.0,1.0,1.0,0.0,,0.0,,1.0,,,,1.0
2023-10-31,,0.0,1.0,0.0,,,,0.0,,0.0,,0.0
2023-11-01,,1.0,0.0,,,,,1.0,,1.0,1.0,1.0
2023-11-02,,0.0,1.0,,0.0,,,0.0,,1.0,1.0,0.0
2023-11-03,,1.0,0.0,,,,,1.0,,1.0,1.0,0.0
2023-11-06,,1.0,0.0,,,,,0.0,,0.0,0.0,
2023-11-07,,0.0,1.0,0.0,,,,1.0,,1.0,0.0,1.0
2023-11-08,,1.0,0.0,0.0,,,,1.0,,0.0,0.0,1.0
2023-11-09,,0.0,0.0,0.0,,1.0,,1.0,,,1.0,1.0
2023-11-10,,0.0,1.0,0.0,,1.0,,1.0,,,1.0,0.0
2023-11-13,,0.0,0.0,,,1.0,0.0,1.0,,0.0,1.0,1.0
