date,AAPL,MSFT,NVDA,AVGO,AMD,ADBE,CRM,CSCO,INTC,ORCL,QCOM,TXN
2025-01-28,0.0,1.0,0.0,,0.0,0.0,,1.0,,,0.0,0.0
2025-01-29,,0.0,1.0,,,1.0,0.0,0.0,,,1.0,
2025-01-30,,0.0,0.0,,1.0,1.0,,0.0,,,0.0,
2025-01-31,,,1.0,,0.0,0.0,,,,,1.0,
2025-02-03,1.0,,0.0,,1.0,1.0,,,,,0.0,
2025-02-04,0.0,,1.0,,1.0,0.0,,,,,1.0,
2025-02-05,1.0,,0.0,,0.0,0.0,,,,,1.0,
2025-02-06,0.0,0.0,0.0,,,,,0.0,,,0.0,
2025-02-07,1.0,1.0,0.0,,,,,,,,0.0,
2025-02-10,1.0,1.0,1.0,,,,,,,1.0,1.0,
2025-02-11,0.0,1.0,1.0,,,1.0,1.0,0.0,,0.0,1.0,
2025-02-12,,1.0,1.0,,,1.0,0.0,,1.0,0.0,0.0,
2025-02-13,,1.0,0.0,,,0.0,,,1.0,,1.0,
2025-02-14,,1.0,0.0,,,1.0,,1.0,0.0,,0.0,
2025-02-18,,1.0,,1.0,,1.0,,0.0,1.0,,1.0,
2025-02-19,,0.0,0.0,1.0,,0.0,,1.0,0.0,,1.0,
2025-02-20,,0.0,0.0,1.0,,0.0,1.0,0.0,1.0,,0.0,1.0
2025-02-21,,0.0,,0.0,,0.0,1.0,,0.0,,,1.0
2025-02-24,,0.0,,1.0,,1.0,0.0,,0.0,,,0.0
2025-02-25,1.0,1.0,1.0,1.0,,1.0,0.0,1.0,0.0,1.0,,1.0
2025-02-26,0.0,1.0,1.0,0.0,,0.0,1.0,0.0,1.0,1.0,,0.0
2025-02-27,,0.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,,0.0
2025-02-28,,0.0,1.0,1.0,,0.0,0.0,0.0,1.0,0.0,,1.0
2025-03-03,,0.0,0.0,1.0,,1.0,0.0,1.0,0.0,1.0,,1.0
2025-03-04,,0.0,1.0,1.0,,1.0,1.0,0.0,0.0,0.0,,1.0
2025-03-05,,0.0,0.0,1.0,,1.0,0.0,1.0,0.0,1.0,,0.0
2025-03-06,,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,0.0
2025-03-07,,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,,0.0
2025-03-10,,,1.0,0.0,1.0,0.0,1.0,0.0,1.0,,,0.0
2025-03-11,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0
2025-03-12,1.0,,1.0,,1.0,1.0,0.0,,1.0,,,0.0
2025-03-13,1.0,,1.0,0.0,0.0,0.0,1.0,,,1.0,,
2025-03-14,0.0,,0.0,,1.0,0.0,0.0,1.0,0.0,0.0,,
2025-03-17,0.0,,0.0,,1.0,,0.0,0.0,1.0,1.0,,
2025-03-18,0.0,,0.0,,1.0,,0.0,1.0,,0.0,,
2025-03-19,0.0,,0.0,,1.0,,1.0,0.0,0.0,0.0,,
2025-03-20,1.0,,1.0,,1.0,0.0,0.0,1.0,,1.0,,
2025-03-21,0.0,,0.0,,0.0,,,1.0,,0.0,0.0,
2025-03-24,0.0,0.0,0.0,,1.0,0.0,,0.0,,0.0,,
2025-03-25,0.0,1.0,0.0,,1.0,,,1.0,0.0,,,
2025-03-26,0.0,1.0,0.0,1.0,0.0,,,0.0,,,,
2025-03-27,0.0,1.0,0.0,1.0,0.0,,,1.0,,,,
2025-03-28,,0.0,,0.0,0.0,,,0.0,,,,
2025-03-31,0.0,0.0,0.0,1.0,0.0,,,0.0,,,,
2025-04-01,,,0.0,1.0,0.0,,,,,,,
2025-04-02,,0.0,0.0,,0.0,0.0,,,0.0,,,
2025-04-03,,,1.0,,0.0,,,1.0,,,1.0,
2025-04-04,1.0,1.0,1.0,0.0,0.0,1.0,,1.0,0.0,1.0,1.0,1.0
2025-04-07,1.0,0.0,1.0,,0.0,1.0,,1.0,,0.0,0.0,0.0
2025-04-08,1.0,1.0,1.0,,0.0,0.0,,1.0,,1.0,1.0,1.0
2025-04-09,0.0,1.0,0.0,0.0,,1.0,,0.0,0.0,0.0,0.0,0.0
2025-04-10,0.0,1.0,1.0,,,,,0.0,,,1.0,1.0
2025-04-11,0.0,1.0,0.0,1.0,,1.0,,1.0,1.0,,0.0,1.0
2025-04-14,,0.0,0.0,0.0,,1.0,,1.0,0.0,,1.0,0.0
2025-04-15,,0.0,1.0,0.0,,1.0,0.0,1.0,1.0,,1.0,1.0
2025-04-16,,0.0,0.0,1.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2025-04-17,,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,,0.0,0.0
2025-04-21,,0.0,0.0,1.0,,0.0,1.0,1.0,0.0,,0.0,0.0
2025-04-22,0.0,1.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,1.0,1.0
2025-04-23,1.0,1.0,0.0,1.0,,1.0,0.0,1.0,0.0,,1.0,0.0
2025-04-24,1.0,1.0,0.0,1.0,,0.0,0.0,1.0,0.0,,0.0,0.0
