date,AAPL,MSFT,NVDA,AVGO,AMD,ADBE,CRM,CSCO,INTC,ORCL,QCOM,TXN
2024-05-08,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,1.0,1.0,,1.0
2024-05-09,1.0,0.0,1.0,1.0,1.0,0.0,1.0,,0.0,1.0,,1.0
2024-05-10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,,1.0
2024-05-13,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,0.0,1.0,,0.0
2024-05-14,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,1.0
2024-05-15,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
2024-05-16,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2024-05-17,1.0,0.0,1.0,1.0,0.0,,0.0,,0.0,0.0,1.0,0.0
2024-05-20,0.0,0.0,0.0,1.0,,0.0,1.0,,0.0,1.0,1.0,1.0
2024-05-21,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,,1.0,1.0,0.0
2024-05-22,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,1.0,1.0,1.0,1.0
2024-05-23,0.0,,0.0,0.0,1.0,,1.0,1.0,1.0,0.0,1.0,0.0
2024-05-24,1.0,,0.0,1.0,0.0,0.0,1.0,1.0,,1.0,1.0,0.0
2024-05-28,0.0,,,1.0,0.0,,1.0,1.0,,0.0,1.0,
2024-05-29,1.0,,,1.0,1.0,,0.0,1.0,,1.0,0.0,
2024-05-30,1.0,,,0.0,,,1.0,0.0,,1.0,1.0,
2024-05-31,1.0,1.0,,1.0,,,0.0,0.0,,1.0,,0.0
2024-06-03,1.0,1.0,,1.0,,,0.0,,,0.0,1.0,0.0
2024-06-04,0.0,0.0,1.0,0.0,,0.0,1.0,,,0.0,0.0,
2024-06-05,0.0,1.0,1.0,0.0,,,1.0,,,1.0,1.0,
2024-06-06,0.0,0.0,0.0,1.0,,,0.0,0.0,,0.0,0.0,
2024-06-07,,1.0,0.0,,,,1.0,1.0,,,0.0,
2024-06-10,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,,,
2024-06-11,,1.0,0.0,,,,1.0,1.0,0.0,,0.0,
2024-06-12,1.0,0.0,,1.0,,,1.0,1.0,0.0,0.0,0.0,
2024-06-13,0.0,1.0,,0.0,,,1.0,1.0,0.0,0.0,1.0,1.0
2024-06-14,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,1.0,1.0
2024-06-17,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
2024-06-18,0.0,1.0,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2024-06-20,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
2024-06-21,,0.0,,0.0,0.0,1.0,0.0,,1.0,0.0,1.0,0.0
2024-06-24,,0.0,,1.0,,1.0,0.0,,1.0,1.0,1.0,0.0
2024-06-25,0.0,0.0,,0.0,,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2024-06-26,1.0,,0.0,,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
2024-06-27,1.0,1.0,,,0.0,1.0,0.0,,1.0,1.0,1.0,0.0
2024-06-28,,0.0,1.0,,0.0,1.0,,1.0,1.0,1.0,0.0,0.0
2024-07-01,,,1.0,,,1.0,,0.0,0.0,1.0,1.0,1.0
2024-07-02,,1.0,1.0,,0.0,1.0,,0.0,1.0,0.0,1.0,0.0
2024-07-03,,0.0,0.0,,,0.0,,,1.0,0.0,1.0,1.0
2024-07-05,1.0,1.0,1.0,0.0,0.0,1.0,,,1.0,0.0,0.0,1.0
2024-07-08,0.0,0.0,0.0,,,0.0,,,1.0,0.0,0.0,0.0
2024-07-09,1.0,0.0,0.0,0.0,,0.0,,,1.0,0.0,1.0,1.0
2024-07-10,1.0,,1.0,,1.0,0.0,,,1.0,0.0,1.0,0.0
2024-07-11,,,1.0,,1.0,1.0,,,0.0,,1.0,1.0
2024-07-12,,,1.0,0.0,0.0,0.0,,,1.0,,0.0,0.0
2024-07-15,,,1.0,,0.0,1.0,,1.0,1.0,,0.0,1.0
2024-07-16,1.0,,1.0,,0.0,1.0,,1.0,1.0,,0.0,
2024-07-17,1.0,,0.0,,0.0,1.0,,1.0,1.0,,1.0,
2024-07-18,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,,1.0,
2024-07-19,1.0,,1.0,,,0.0,,0.0,0.0,,1.0,
2024-07-22,0.0,,0.0,,,0.0,1.0,,1.0,,0.0,
2024-07-23,,,1.0,,,0.0,1.0,,0.0,,1.0,
2024-07-24,1.0,,0.0,0.0,,0.0,1.0,0.0,0.0,1.0,0.0,
2024-07-25,,,1.0,,,,1.0,,0.0,0.0,,
2024-07-26,,0.0,1.0,0.0,1.0,,1.0,,0.0,,,
2024-07-29,1.0,0.0,1.0,,0.0,,0.0,,0.0,,0.0,
2024-07-30,,0.0,1.0,,,,1.0,,0.0,,1.0,
2024-07-31,,,0.0,,1.0,,0.0,1.0,0.0,,0.0,
2024-08-01,,0.0,0.0,,,,1.0,0.0,0.0,,1.0,
2024-08-02,,1.0,,,0.0,,0.0,,,,0.0,
